Rooms,Bathroom,Landsize,BuildingArea,Suburb,YearBuilt,Lattitude,Longtitude,Car,Price
3,2.0,721.0,143.0,Rowville,1984.0,-37.91713,145.24706,1.0,735000.0
3,2.0,551.0,178.0,Rowville,2003.0,-37.94266,145.24662,2.0,755000.0
3,2.0,640.0,156.0,Roxburgh Park,1994.0,-37.63799,144.92924,2.0,537000.0
2,1.0,150.0,106.0,Seaford,1970.0,-38.12477,145.13668,1.0,386000.0
4,2.0,611.0,184.75,Seaford,1980.0,-38.10226,145.14459,4.0,763000.0
3,1.0,769.0,167.0,Seaford,1972.0,-38.118,145.13015,1.0,725000.0
4,2.0,542.0,170.0,Seaford,1970.0,-38.11161,145.15011,3.0,768000.0
3,2.0,216.0,193.74,South Melbourne,1860.0,-37.83863,144.96208,2.0,2800000.0
2,1.0,305.0,131.0,South Morang,1999.0,-37.6522,145.09261,1.0,345000.0
2,1.0,0.0,73.0,South Yarra,2005.0,-37.83613,144.99661,1.0,666000.0
2,2.0,0.0,91.0,South Yarra,1962.0,-37.84712,144.99967,2.0,910000.0
1,1.0,10.0,91.0,South Yarra,1960.0,-37.84157,144.98935,1.0,401500.0
3,1.0,593.0,109.0,Springvale,1952.0,-37.95743,145.14625,1.0,760000.0
2,1.0,419.0,135.0,St Albans,1975.0,-37.7398,144.80348,2.0,610000.0
3,1.0,606.0,130.0,St Albans,1965.0,-37.73789,144.78734,1.0,550000.0
4,2.0,699.0,110.0,St Albans,1950.0,-37.73986,144.81105,1.0,520000.0
3,1.0,930.0,260.0,St Helena,1995.0,-37.6939,145.12899,0.0,805000.0
2,1.0,0.0,67.0,St Kilda,1950.0,-37.87349,144.9798,0.0,470000.0
3,1.0,198.0,95.0,St Kilda,1959.0,-37.86566,144.99104,1.0,1000000.0
3,1.0,446.0,126.0,Sunshine,1910.0,-37.79354,144.8328,3.0,860000.0
3,1.0,206.0,135.0,Sunshine,1985.0,-37.7864,144.8402,1.0,532000.0
3,2.0,655.0,135.0,Sunshine,1959.0,-37.79352,144.84318000000005,2.0,960000.0
3,1.0,626.0,132.0,Sunshine West,1975.0,-37.80099000000001,144.81178,5.0,630000.0
4,2.0,270.0,132.0,Sunshine West,1975.0,-37.7944,144.79413,4.0,580000.0
4,3.0,724.0,330.0,Taylors Lakes,1990.0,-37.70941,144.7873,2.0,853000.0
4,2.0,644.0,241.0,Taylors Lakes,1993.0,-37.71128,144.80686,2.0,704000.0
3,2.0,189.0,126.0,Thomastown,1972.0,-37.68159,145.0371,1.0,508000.0
3,1.0,508.0,111.0,Thornbury,1957.0,-37.76202,145.01772,1.0,1236000.0
1,1.0,1047.0,111.0,Thornbury,1970.0,-37.76105,144.99532,1.0,328000.0
2,2.0,586.0,119.0,Toorak,1990.0,-37.84266,145.02355,2.0,1140000.0
2,1.0,16000.0,68.5,Travancore,2012.0,-37.78466,144.93829,1.0,341500.0
2,1.0,161.0,134.0,Tullamarine,1960.0,-37.70586,144.87947,1.0,470000.0
3,1.0,722.0,94.0,Vermont,1960.0,-37.8324,145.20467,0.0,1111500.0
4,1.0,734.0,188.0,Wantirna,1978.0,-37.85209,145.24268,2.0,1214000.0
4,3.0,728.0,153.0,Wantirna South,1990.0,-37.88009,145.22736,2.0,1045000.0
3,1.0,137.0,71.0,Wantirna South,2012.0,-37.87615,145.23192,1.0,622000.0
3,2.0,830.0,135.0,Warrandyte,1975.0,-37.75079,145.20617,0.0,826000.0
4,2.0,604.0,244.0,Waterways,2004.0,-38.01347,145.12675,2.0,1265000.0
2,1.0,151.0,129.0,Watsonia,1974.0,-37.71298,145.08115,1.0,604000.0
2,1.0,298.0,98.0,Watsonia,1975.0,-37.71098,145.08926,1.0,655000.0
3,1.0,909.0,125.0,Watsonia North,1979.0,-37.70255,145.08578,2.0,740000.0
3,2.0,557.0,116.0,Werribee,1987.0,-37.87975,144.66459,4.0,505000.0
3,1.0,909.0,141.0,Werribee,1965.0,-37.89074,144.65677,3.0,570000.0
3,1.0,575.0,141.0,Werribee,1985.0,-37.87628,144.66481000000005,3.0,453000.0
2,1.0,190.0,113.0,Werribee,1980.0,-37.90423,144.67008,1.0,335000.0
1,1.0,45.0,136.0,West Footscray,1970.0,-37.80728,144.86702,1.0,280000.0
4,1.0,459.0,136.0,West Footscray,1955.0,-37.79433,144.88001,3.0,955000.0
3,2.0,125.0,131.0,West Footscray,2013.0,-37.80735,144.87361,2.0,700000.0
1,1.0,68.0,123.0,West Melbourne,1966.0,-37.81096,144.95147,0.0,380000.0
4,1.0,168.0,123.0,West Melbourne,1966.0,-37.80884,144.95291,2.0,1900000.0
3,2.0,898.0,142.0,Westmeadows,1985.0,-37.67823,144.90001999999996,2.0,800000.0
5,2.0,698.0,246.0,Wheelers Hill,1978.0,-37.8921,145.19118,2.0,1090000.0
4,2.0,388.0,178.0,Williamstown,1900.0,-37.86159,144.89926,0.0,1920000.0
4,2.0,448.0,155.0,Wollert,2011.0,-37.61944,145.01243,2.0,530000.0
3,2.0,444.0,122.0,Yarraville,1945.0,-37.81662,144.866,2.0,982500.0
3,3.0,668.0,128.0,Yarraville,1990.0,-37.81381,144.87438,6.0,1400000.0
3,1.0,358.0,128.0,Yarraville,1951.0,-37.82116,144.89181000000005,1.0,1042000.0
3,1.0,433.0,144.0,Yarraville,1880.0,-37.81183,144.88568999999995,2.0,1230000.0
3,1.0,451.0,128.0,Yarraville,1951.0,-37.81796,144.8681,2.0,1005000.0
2,1.0,141.0,103.0,Abbotsford,1945.0,-37.80586,144.99499,0.0,911000.0
2,2.0,147.0,175.0,Abbotsford,2000.0,-37.80269000000001,145.0001,1.0,1190000.0
3,2.0,402.0,163.0,Aberfeldie,1979.0,-37.76027,144.88953999999995,6.0,2050000.0
3,2.0,673.0,136.0,Aberfeldie,1965.0,-37.76316,144.89799,2.0,1680000.0
1,1.0,0.0,163.0,Aberfeldie,1970.0,-37.75875,144.9027,1.0,280000.0
1,1.0,1715.0,163.0,Aberfeldie,1970.0,-37.75882,144.9027,1.0,310000.0
5,3.0,486.0,163.0,Aberfeldie,1979.0,-37.76111,144.89845,2.0,1472000.0
2,1.0,182.0,135.0,Airport West,1985.0,-37.72158,144.8801,1.0,454000.0
3,1.0,636.0,121.0,Altona,1981.0,-37.86317,144.83927,2.0,1005000.0
4,2.0,288.0,121.0,Altona,1970.0,-37.87171,144.81273000000004,2.0,820000.0
4,2.0,615.0,121.0,Altona,1981.0,-37.87057,144.83623,4.0,1360000.0
3,1.0,399.0,121.0,Altona,1981.0,-37.87115,144.8189,1.0,950000.0
3,1.0,466.0,107.0,Altona Meadows,1975.0,-37.87019,144.7843,2.0,620000.0
3,2.0,529.0,130.0,Altona North,1965.0,-37.84107,144.84179,2.0,830000.0
3,1.0,276.0,162.0,Altona North,1973.0,-37.82787,144.84364,1.0,730000.0
4,2.0,562.0,146.0,Altona North,1950.0,-37.84384,144.84637,5.0,805000.0
2,1.0,170.0,100.0,Altona North,2001.0,-37.83658,144.86199,1.0,510000.0
3,1.0,603.0,107.0,Ardeer,1965.0,-37.78104,144.80357,1.0,645000.0
2,1.0,0.0,63.0,Armadale,1960.0,-37.85549,145.0163,2.0,486000.0
3,1.0,159.0,129.0,Ascot Vale,2011.0,-37.78329,144.91842,2.0,855000.0
2,1.0,319.0,117.0,Ascot Vale,1900.0,-37.77266,144.9131,1.0,1035000.0
3,1.0,523.0,145.0,Ascot Vale,1942.0,-37.77255,144.91213,2.0,1310000.0
4,2.0,803.0,154.0,Ashwood,1965.0,-37.86162,145.11042,1.0,1450000.0
3,2.0,343.0,1.0,Ashwood,2000.0,-37.86324000000001,145.10289,2.0,1060000.0
3,2.0,612.0,154.0,Aspendale,1960.0,-38.01596,145.09932,2.0,970000.0
4,2.0,383.0,180.0,Aspendale Gardens,1978.0,-38.01958,145.12356,2.0,840000.0
4,1.0,538.0,155.0,Avondale Heights,1979.0,-37.76518,144.85621,1.0,665000.0
3,1.0,561.0,103.0,Avondale Heights,1990.0,-37.7528,144.85585,2.0,750000.0
5,2.0,577.0,166.0,Avondale Heights,1985.0,-37.75261,144.85631,3.0,800000.0
2,1.0,0.0,213.0,Balwyn,1960.0,-37.81675,145.07716000000005,1.0,800000.0
5,3.0,785.0,213.0,Balwyn,1972.0,-37.81161,145.07622,2.0,2400000.0
5,4.0,742.0,262.0,Balwyn North,1980.0,-37.80218,145.10063,2.0,2400000.0
3,1.0,939.0,213.0,Balwyn North,1971.0,-37.79494,145.06382,2.0,2668000.0
4,1.0,683.0,213.0,Balwyn North,1971.0,-37.80275,145.08411999999996,2.0,1750000.0
4,4.0,929.0,266.0,Balwyn North,1960.0,-37.79497,145.10538,3.0,1850000.0
4,2.0,900.0,244.0,Beaconsfield,2005.0,-38.05614,145.38464,2.0,670000.0
3,3.0,252.0,203.0,Beaumaris,2007.0,-37.98453,145.02659,2.0,1850000.0
2,1.0,617.0,109.98,Bellfield,1960.0,-37.7528,145.04443999999995,1.0,906000.0
3,1.0,585.0,188.0,Bentleigh,1969.0,-37.91722,145.04836,3.0,1640000.0
3,2.0,672.0,188.0,Bentleigh,1969.0,-37.92768,145.04268000000005,2.0,1610000.0
2,1.0,834.0,75.0,Bentleigh,1967.0,-37.91627,145.03892,1.0,410000.0
5,2.0,591.0,188.0,Bentleigh,1950.0,-37.92211,145.0466,2.0,1500000.0
2,1.0,230.0,165.0,Bentleigh East,1990.0,-37.9236,145.05913,1.0,860000.0
4,2.0,520.0,232.0,Berwick,1994.0,-38.06486,145.35031,2.0,775000.0
3,2.0,840.0,232.0,Berwick,1994.0,-38.02621,145.34635,2.0,755000.0
3,1.0,624.0,163.0,Blackburn,1960.0,-37.81112,145.14043,4.0,1020000.0
3,2.0,232.0,103.0,Blackburn South,2014.0,-37.83574,145.14866,1.0,874000.0
3,1.0,158.0,137.0,Braybrook,2002.0,-37.78893,144.84652,1.0,560000.0
2,1.0,972.0,195.0,Brighton East,1963.0,-37.93171,145.03041000000005,1.0,620000.0
3,2.0,279.0,195.0,Brighton East,1990.0,-37.9135,145.00846,1.0,1500000.0
1,1.0,1312.0,106.0,Broadmeadows,1978.0,-37.6821,144.92773,1.0,1100000.0
3,1.0,0.0,100.0,Broadmeadows,1960.0,-37.6841,144.92818,1.0,450000.0
3,1.0,639.0,106.0,Broadmeadows,1978.0,-37.69142,144.93025,1.0,560000.0
3,1.0,322.0,107.0,Brunswick,1920.0,-37.75887,144.97326,1.0,1120000.0
2,1.0,196.0,101.0,Brunswick,1922.0,-37.75815,144.97366,0.0,1110000.0
3,2.0,470.0,124.0,Brunswick,1942.0,-37.7556,144.95729,1.0,1260000.0
4,3.0,733.0,238.0,Brunswick,1950.0,-37.759,144.96623,6.0,1790000.0
1,1.0,0.0,49.0,Brunswick East,2011.0,-37.77883,144.9776,1.0,390500.0
4,1.0,535.0,132.0,Bundoora,1984.0,-37.69847,145.0601,1.0,800000.0
5,2.0,627.0,268.0,Bundoora,1991.0,-37.69264,145.0799,2.0,999000.0
3,1.0,539.0,178.0,Bundoora,1984.0,-37.7015,145.07548,3.0,680000.0
4,2.0,447.0,195.0,Cairnlea,2006.0,-37.75637,144.77983,2.0,750000.0
3,2.0,605.0,214.0,Camberwell,1955.0,-37.83856,145.08602,4.0,1830000.0
3,1.0,98.0,99.0,Carlton,1947.0,-37.79633,144.97269,0.0,920000.0
3,2.0,107.0,129.0,Carlton North,1936.0,-37.79213,144.97207,0.0,1400000.0
2,1.0,0.0,86.0,Carnegie,1975.0,-37.88415,145.0514,2.0,796000.0
2,1.0,618.0,121.0,Carnegie,1969.0,-37.89347,145.04772,1.0,1630000.0
3,1.0,184.0,133.0,Carnegie,1990.0,-37.90017,145.05812,2.0,1050000.0
3,2.0,355.0,120.0,Carrum,1957.0,-38.07196,145.13036,1.0,825000.0
2,1.0,816.0,88.0,Caulfield North,2007.0,-37.86068,145.01121,1.0,610000.0
3,3.0,209.0,131.0,Chadstone,2012.0,-37.88923,145.0964,3.0,977500.0
2,1.0,278.0,104.0,Chelsea,1980.0,-38.04602,145.1191,2.0,639000.0
4,2.0,536.0,143.0,Cheltenham,1974.0,-37.96768,145.07966000000005,1.0,1138000.0
3,1.0,539.0,169.0,Cheltenham,1970.0,-37.97223,145.07895,2.0,1050000.0
2,2.0,533.0,110.0,Clifton Hill,2011.0,-37.79443,144.99944,1.0,640000.0
3,1.0,579.0,143.0,Coburg,1930.0,-37.74482,144.97499,2.0,1285000.0
3,2.0,190.0,129.0,Coburg,2015.0,-37.74978,144.97738,2.0,890000.0
2,1.0,0.0,94.0,Collingwood,1890.0,-37.79589,144.98863,0.0,1080000.0
6,3.0,752.0,40.0,Craigieburn,2003.0,-37.57186,144.93495,2.0,1000000.0
3,2.0,654.0,185.0,Craigieburn,1999.0,-37.6038,144.9226,2.0,607500.0
3,2.0,448.0,150.0,Craigieburn,2008.0,-37.58242,144.93001,2.0,500000.0
3,2.0,490.0,122.25,Craigieburn,2003.0,-37.58025,144.92088,2.0,515000.0
3,2.0,350.0,161.0,Craigieburn,2014.0,-37.56883,144.90887,2.0,510000.0
4,2.0,448.0,188.0,Craigieburn,2011.0,-37.57635,144.91151000000005,2.0,592500.0
4,2.0,420.0,159.0,Craigieburn,2015.0,-37.59386,144.90008999999995,2.0,595000.0
3,1.0,1018.0,184.0,Croydon,1973.0,-37.79327,145.28351999999995,1.0,1005000.0
3,1.0,713.0,145.0,Dandenong,1960.0,-37.98997,145.2254,1.0,669000.0
3,2.0,734.0,140.0,Dandenong,1978.0,-37.96969,145.21043,10.0,880000.0
3,1.0,630.0,136.0,Dandenong North,1978.0,-37.96543,145.20338999999996,2.0,560000.0
5,2.0,779.0,186.0,Dandenong North,1970.0,-37.94465,145.21236000000005,4.0,895000.0
2,1.0,1533.0,172.0,Deepdene,1995.0,-37.81143,145.07108,2.0,710000.0
3,3.0,585.0,131.0,Deer Park,1977.0,-37.75907,144.75923999999995,6.0,572000.0
4,2.0,344.0,105.9,Delahey,1995.0,-37.719,144.76699,2.0,505000.0
3,2.0,668.0,126.0,Delahey,1995.0,-37.72589,144.77991,2.0,550000.0
5,3.0,851.0,215.0,Doncaster,1975.0,-37.78109,145.13745,2.0,1530000.0
3,1.0,0.0,121.0,Doncaster East,2010.0,-37.78738,145.16033000000004,2.0,816000.0
4,3.0,417.0,203.0,Doncaster East,1980.0,-37.79223,145.14606,2.0,1385000.0
3,1.0,726.0,196.0,Donvale,1991.0,-37.80279,145.19974,2.0,900000.0
2,1.0,590.0,74.0,Doveton,1960.0,-37.99715,145.23526,2.0,472500.0
1,1.0,0.0,60.0,East Melbourne,1990.0,-37.81177,144.97617,1.0,895000.0
2,1.0,224.0,104.0,Edithvale,2000.0,-38.0371,145.11717,2.0,724000.0
3,2.0,458.0,165.0,Elsternwick,1900.0,-37.88148,145.00538999999995,2.0,1975000.0
3,1.0,1405.0,117.0,Elsternwick,1965.0,-37.88065,145.01112,2.0,1200000.0
3,2.0,247.0,170.0,Eltham,2009.0,-37.70318,145.16467,2.0,751000.0
2,1.0,371.0,91.0,Elwood,1957.0,-37.87872,144.98894,1.0,635000.0
2,1.0,637.0,73.0,Elwood,1970.0,-37.88374,144.98518,1.0,630000.0
2,2.0,0.0,91.0,Elwood,2013.0,-37.88678,144.98855,1.0,730000.0
4,2.0,500.0,149.0,Epping,1994.0,-37.62756,145.03364,2.0,600000.0
3,1.0,216.0,149.0,Epping,1994.0,-37.64151,145.02265,1.0,410000.0
3,1.0,400.0,149.0,Epping,1994.0,-37.62894,145.00977,2.0,545000.0
3,1.0,393.0,151.0,Essendon,1964.0,-37.75769,144.91051000000004,1.0,1620000.0
1,1.0,0.0,151.0,Essendon,1964.0,-37.75547,144.91326999999995,1.0,326000.0
3,1.0,811.0,152.0,Essendon North,1925.0,-37.7384,144.90485,2.0,1535000.0
2,1.0,779.0,102.0,Fawkner,1950.0,-37.71532,144.96508,1.0,830000.0
3,1.0,968.0,118.0,Ferntree Gully,1955.0,-37.88523,145.28553,2.0,740000.0
2,1.0,0.0,92.0,Flemington,1935.0,-37.78257,144.93106,1.0,505000.0
2,1.0,1909.0,110.0,Footscray,2007.0,-37.79919,144.89607,1.0,430000.0
3,1.0,312.0,106.0,Footscray,1880.0,-37.79334,144.89128,3.0,900000.0
4,2.0,180.0,206.0,Footscray,1994.0,-37.79686,144.908,1.0,1000000.0
4,1.0,446.0,101.7,Footscray,1920.0,-37.79221,144.89076,3.0,891000.0
3,1.0,404.0,218.0,Forest Hill,1972.0,-37.83792,145.16573,1.0,742000.0
3,1.0,590.0,114.0,Forest Hill,1960.0,-37.84308,145.168,1.0,1011000.0
4,2.0,580.0,138.0,Frankston,1968.0,-38.13805,145.16668,2.0,600500.0
3,1.0,642.0,194.0,Frankston South,1965.0,-38.16762,145.13545,1.0,665000.0
3,1.0,556.0,153.0,Gladstone Park,1975.0,-37.69584,144.89379,1.0,645000.0
3,1.0,573.0,153.0,Gladstone Park,1975.0,-37.69148,144.89873,2.0,627000.0
2,1.0,200.0,62.0,Glen Iris,1970.0,-37.85743,145.0468,1.0,580000.0
2,1.0,1101.0,73.0,Glen Iris,1970.0,-37.85724,145.04681000000005,1.0,519500.0
2,1.0,345.0,120.0,Glen Waverley,2012.0,-37.89919,145.14856,1.0,656000.0
2,1.0,235.0,144.0,Glen Waverley,1974.0,-37.89017,145.1652,1.0,730000.0
5,2.0,650.0,152.0,Glen Waverley,1975.0,-37.90383,145.17166,3.0,1182000.0
4,2.0,248.0,144.0,Glen Waverley,1974.0,-37.88425,145.17031,2.0,1500000.0
3,1.0,729.0,144.0,Glen Waverley,1974.0,-37.86954,145.16429,1.0,1800000.0
5,2.0,803.0,144.0,Glen Waverley,1974.0,-37.87942,145.17668,2.0,1832000.0
3,2.0,365.0,124.0,Glen Waverley,1996.0,-37.88599,145.17031,2.0,1000000.0
2,1.0,201.0,201.0,Glenroy,2000.0,-37.70691,144.90934,2.0,493000.0
3,2.0,627.0,173.0,Glenroy,1960.0,-37.70198,144.92166,5.0,940000.0
2,1.0,144.0,73.0,Glenroy,2010.0,-37.70628,144.92379,1.0,435000.0
3,2.0,672.0,153.0,Greensborough,1973.0,-37.68989000000001,145.10698,2.0,725000.0
3,1.0,321.0,240.0,Greenvale,2000.0,-37.63995,144.89022,1.0,476500.0
4,1.0,652.0,158.0,Hadfield,1960.0,-37.70542,144.95127,2.0,741000.0
3,1.0,325.0,100.0,Hadfield,1950.0,-37.70325,144.94756999999996,2.0,550000.0
3,2.0,720.0,195.0,Hampton,1967.0,-37.94229,145.01306,2.0,1930000.0
3,2.0,220.0,139.0,Hampton,2014.0,-37.93487,145.00093,2.0,1405000.0
2,1.0,2338.0,122.0,Hawthorn,1951.0,-37.83032,145.03898999999996,1.0,500000.0
2,1.0,0.0,150.0,Hawthorn East,1954.0,-37.84139,145.05045,1.0,520000.0
4,2.0,801.0,180.0,Heathmont,1957.0,-37.82734,145.24487,3.0,1270500.0
3,1.0,693.0,129.0,Heathmont,1950.0,-37.82536,145.24893,2.0,751000.0
3,1.0,827.0,132.0,Heidelberg,1950.0,-37.74776,145.06217,3.0,1515000.0
2,1.0,600.0,96.0,Heidelberg West,1962.0,-37.74798,145.03765,4.0,735000.0
4,2.0,409.0,96.0,Heidelberg West,1962.0,-37.74033,145.03696000000005,2.0,590000.0
3,2.0,725.0,262.0,Highett,1982.0,-37.95008,145.03203,2.0,1460000.0
4,2.0,719.0,719.0,Highett,1998.0,-37.94999,145.03122,2.0,1535000.0
4,2.0,788.0,236.0,Hillside,1995.0,-37.68974,144.75225,4.0,700000.0
3,1.0,609.0,109.0,Hoppers Crossing,1986.0,-37.86991,144.68607,0.0,520000.0
4,2.0,680.0,205.0,Hoppers Crossing,1985.0,-37.86821,144.69566,2.0,650000.0
4,2.0,570.0,147.0,Hoppers Crossing,1982.0,-37.87185,144.68931,1.0,576000.0
2,1.0,0.0,70.0,Hughesdale,1970.0,-37.89369,145.08354,1.0,472000.0
2,1.0,229.0,113.0,Ivanhoe,2005.0,-37.7651,145.03452,2.0,880000.0
4,3.0,181.0,154.0,Ivanhoe,2016.0,-37.76758,145.03883000000005,2.0,985000.0
3,1.0,588.0,92.0,Jacana,1960.0,-37.68306,144.90928,3.0,528000.0
4,2.0,617.0,196.0,Kealba,1982.0,-37.7364,144.82556,2.0,590000.0
3,2.0,669.0,166.0,Keilor East,2000.0,-37.73936,144.85873999999995,2.0,918000.0
3,2.0,300.0,155.0,Keilor East,1950.0,-37.73421,144.86831999999995,1.0,777000.0
4,1.0,534.0,155.0,Keilor East,1983.0,-37.74807,144.86927,1.0,880000.0
2,1.0,0.0,90.0,Kew,1887.0,-37.79413,145.02382,2.0,591000.0
3,2.0,543.0,106.9,Kings Park,1980.0,-37.72765,144.78107,3.0,565000.0
4,2.0,685.0,141.0,Kurunjang,1970.0,-37.67277,144.59643,2.0,362000.0
3,1.0,654.0,140.0,Kurunjang,1983.0,-37.67195,144.5788,1.0,330000.0
3,1.0,806.0,170.0,Lalor,1964.0,-37.66871,145.01,2.0,798000.0
3,1.0,535.0,104.0,Lalor,1970.0,-37.6615,145.02761,2.0,560000.0
3,1.0,230.0,102.0,Langwarrin,2002.0,-38.16404,145.18781,2.0,447000.0
4,2.0,2026.0,183.0,Langwarrin,2007.0,-38.15575,145.19516000000004,6.0,900000.0
3,1.0,523.0,93.82,Maidstone,1950.0,-37.78242,144.86955,2.0,681000.0
3,1.0,653.0,109.0,Maidstone,1930.0,-37.78639,144.88214,5.0,1005000.0
2,1.0,312.0,89.0,Maidstone,1990.0,-37.78353,144.87233,2.0,468000.0
2,1.0,249.0,115.0,Maidstone,1981.0,-37.78891,144.87114,2.0,650000.0
3,1.0,697.0,157.0,Malvern East,1955.0,-37.88354,145.07536000000005,1.0,1638000.0
3,2.0,91.0,132.0,Maribyrnong,2000.0,-37.77449,144.88011,2.0,640000.0
2,1.0,0.0,146.0,Maribyrnong,1985.0,-37.77117,144.88041,2.0,410000.0
3,1.0,658.0,94.0,Meadow Heights,1990.0,-37.64821,144.92526999999995,1.0,420000.0
3,1.0,584.0,123.0,Melton South,1983.0,-37.71211,144.57703999999995,2.0,375000.0
3,1.0,611.0,115.0,Melton South,1985.0,-37.69467,144.57827,1.0,326000.0
3,2.0,800.0,123.0,Melton South,1980.0,-37.71691,144.57108,2.0,400000.0
3,1.0,592.0,123.0,Melton South,1980.0,-37.70056,144.57125,2.0,412250.0
3,2.0,582.0,149.0,Melton West,1990.0,-37.6773,144.565,0.0,371500.0
3,2.0,602.0,129.0,Mill Park,1980.0,-37.66916,145.06912,2.0,725000.0
3,1.0,774.0,132.6,Mitcham,1950.0,-37.80588,145.1981,2.0,1101000.0
4,3.0,374.0,170.0,Mitcham,2000.0,-37.81521,145.18726999999996,2.0,926000.0
1,1.0,0.0,55.0,Moonee Ponds,2015.0,-37.77149,144.91552,1.0,362000.0
1,1.0,57.0,42.0,Mordialloc,1978.0,-38.00331,145.09425,1.0,309000.0
3,2.0,714.0,191.0,Mount Waverley,1944.0,-37.89289,145.11501,4.0,1267000.0
2,1.0,161.0,82.0,Mount Waverley,1970.0,-37.8837,145.11526,1.0,611000.0
4,2.0,766.0,191.0,Mount Waverley,1944.0,-37.88043,145.13062,2.0,1750000.0
3,2.0,197.0,132.0,Mulgrave,2005.0,-37.92285,145.18549,2.0,755000.0
3,2.0,246.0,3.0,Mulgrave,2002.0,-37.92829,145.19647,2.0,862000.0
3,2.0,434.0,104.0,Mulgrave,1960.0,-37.93228,145.15827,2.0,815500.0
3,2.0,449.0,154.3,Newport,1940.0,-37.84769,144.87667,3.0,1100000.0
4,2.0,650.0,163.0,Niddrie,1975.0,-37.73435,144.8768,2.0,1130000.0
4,2.0,270.0,178.74,Niddrie,2008.0,-37.74266,144.88577,1.0,1006000.0
2,1.0,197.0,82.0,Noble Park,1998.0,-37.96903,145.18999,3.0,445000.0
3,1.0,603.0,130.0,Noble Park,1970.0,-37.96318,145.18962,1.0,650000.0
2,1.0,0.0,53.0,North Melbourne,2010.0,-37.79831,144.94261,1.0,465000.0
3,2.0,196.0,124.0,Northcote,1910.0,-37.77651,144.99074,1.0,1290000.0
3,1.0,390.0,112.0,Northcote,1920.0,-37.76588,144.99731,1.0,1335000.0
1,1.0,1279.0,124.0,Northcote,1941.0,-37.7662,144.99907,1.0,352500.0
3,1.0,771.0,124.0,Northcote,1950.0,-37.76631,145.01699,2.0,1875000.0
4,2.0,558.0,243.0,Oakleigh South,2010.0,-37.91917,145.08807,2.0,1390000.0
4,2.0,600.0,300.0,Pakenham,2010.0,-38.07583,145.43698,2.0,643500.0
2,1.0,133.0,130.0,Pascoe Vale,1975.0,-37.72136,144.92932,1.0,541000.0
2,1.0,129.0,88.3,Pascoe Vale,2012.0,-37.71865,144.95018000000005,1.0,510000.0
2,1.0,164.0,80.7,Pascoe Vale,2008.0,-37.72219000000001,144.92559,1.0,550000.0
2,1.0,103.0,111.0,Pascoe Vale,2010.0,-37.72773,144.92628,1.0,580000.0
2,1.0,205.0,130.0,Pascoe Vale,1998.0,-37.72998,144.94138,1.0,706000.0
2,1.0,712.0,121.0,Port Melbourne,1968.0,-37.83529,144.93749,1.0,559000.0
2,2.0,0.0,103.0,Prahran,1941.0,-37.85973,145.00925,1.0,570000.0
1,1.0,631.0,34.0,Preston,1965.0,-37.74495,144.99322,1.0,250000.0
1,1.0,629.0,41.0,Preston,1965.0,-37.74144,144.99326000000005,1.0,392000.0
1,1.0,102.0,43.0,Preston,2000.0,-37.74679,145.01394,1.0,505000.0
3,1.0,397.0,107.0,Preston,1925.0,-37.73724,145.00984,3.0,980000.0
2,1.0,134.0,124.0,Reservoir,2013.0,-37.7216,145.0178,1.0,495000.0
2,1.0,89.0,65.0,Reservoir,1965.0,-37.71766,145.00132,1.0,320000.0
2,2.0,0.0,114.0,Reservoir,2010.0,-37.73012,145.02652,1.0,617500.0
5,2.0,499.0,251.0,Reservoir,2015.0,-37.72556,144.99021000000005,2.0,1282500.0
4,1.0,846.0,124.0,Reservoir,1975.0,-37.70559,144.9902,2.0,760500.0
2,1.0,3512.0,51.0,Richmond,2011.0,-37.81828,144.99788999999996,1.0,419000.0
3,2.0,83.0,98.0,Richmond,1959.0,-37.82458,144.99767,1.0,1590000.0
2,2.0,2044.0,98.0,Richmond,1959.0,-37.817,144.99553999999995,2.0,592000.0
2,2.0,92.0,141.0,Richmond,1940.0,-37.82324000000001,144.99174,2.0,1667500.0
2,2.0,0.0,77.0,Richmond,2011.0,-37.813,144.99303,1.0,685000.0
3,2.0,918.0,145.0,Ringwood,1975.0,-37.794,145.24636,2.0,882500.0
3,2.0,651.0,162.0,Ringwood,1977.0,-37.79638,145.24268,2.0,910000.0
3,2.0,502.0,119.0,Ringwood East,1963.0,-37.82268,145.25058,2.0,777000.0
3,2.0,523.0,129.0,Roxburgh Park,2000.0,-37.63528,144.93117,2.0,510000.0
3,2.0,390.0,125.0,Sandringham,1950.0,-37.95035,145.01571,1.0,1651000.0
2,1.0,208.0,191.0,Sandringham,1970.0,-37.95265,145.02045,1.0,770000.0
4,2.0,1134.0,152.0,Scoresby,1970.0,-37.89496,145.23404,2.0,1040000.0
4,2.0,960.0,179.0,Scoresby,1985.0,-37.88992,145.22123,2.0,1120000.0
3,2.0,0.0,128.0,Seddon,2005.0,-37.80618,144.89057,2.0,886000.0
3,2.0,454.0,197.0,South Morang,2004.0,-37.63556,145.06679,2.0,601000.0
4,2.0,639.0,197.0,South Morang,2004.0,-37.63947,145.08562,2.0,810000.0
5,3.0,700.0,197.0,South Morang,2004.0,-37.62166,145.06747,4.0,945000.0
3,2.0,330.0,118.0,South Morang,2008.0,-37.64027,145.08745,2.0,500000.0
